record,year,band,node,collocate,register,title
10.1145/3412841.3442013,2021,Neural turn (2018-2022),conversation,preference,instrumental,Improving preference elicitation in a conversational recommender system with act
10.1145/3412841.3442013,2021,Neural turn (2018-2022),conversation,elicitation,instrumental,Improving preference elicitation in a conversational recommender system with act
10.1145/3412841.3442013,2021,Neural turn (2018-2022),conversational,preference,instrumental,Improving preference elicitation in a conversational recommender system with act
10.1145/3412841.3442013,2021,Neural turn (2018-2022),conversational,elicitation,instrumental,Improving preference elicitation in a conversational recommender system with act
10.1145/3463947.3469237,2021,Neural turn (2018-2022),conversational,feedback,instrumental,Increasing Diversity through Dynamic Critique in Conversational Recipe Recommend
10.1145/3463947.3469237,2021,Neural turn (2018-2022),interaction,feedback,instrumental,Increasing Diversity through Dynamic Critique in Conversational Recipe Recommend
10.1145/3472307.3484164,2021,Neural turn (2018-2022),conversational,model,instrumental,Key Qualities of Conversational Recommender Systems: From Users Perspective
10.1145/3472307.3484164,2021,Neural turn (2018-2022),conversational,capture,instrumental,Key Qualities of Conversational Recommender Systems: From Users Perspective
10.1145/3472307.3484164,2021,Neural turn (2018-2022),conversation,model,instrumental,Key Qualities of Conversational Recommender Systems: From Users Perspective
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),conversational,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),conversational,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),interactive,profile,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learn,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,learning,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,optimize,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),conversation,optimize,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),conversation,policy,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),dialogue,preference,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3502223.3502225,2021,Neural turn (2018-2022),conversation,model,instrumental,Knowledge-Based Conversational Recommender Systems Enhanced by Dialogue Policy L
10.1145/3460231.3474271,2021,Neural turn (2018-2022),interaction,learning,instrumental,Large-scale interactive conversational recommendation system using actor-critic 
10.1145/3460231.3474271,2021,Neural turn (2018-2022),interaction,model,instrumental,Large-scale interactive conversational recommendation system using actor-critic 
10.1145/3460231.3474271,2021,Neural turn (2018-2022),interaction,model,instrumental,Large-scale interactive conversational recommendation system using actor-critic 
10.1145/3460231.3474271,2021,Neural turn (2018-2022),conversation,model,instrumental,Large-scale interactive conversational recommendation system using actor-critic 
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,learn,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,policy,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,optimization,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,policy,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,optimization,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),dialog,policy,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),dialog,optimization,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),dialog,learn,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversation,learning,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversational,modeling,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversation,policy,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),conversation,optimization,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3460231.3474600,2021,Neural turn (2018-2022),dialog,policy,instrumental,Learning a voice-based conversational recommender using offline policy optimizat
10.1145/3404835.3462839,2021,Neural turn (2018-2022),conversational,learn,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3404835.3462839,2021,Neural turn (2018-2022),dialogue,capture,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3404835.3462839,2021,Neural turn (2018-2022),conversational,preference,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3404835.3462839,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3404835.3462839,2021,Neural turn (2018-2022),conversation,policy,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3404835.3462839,2021,Neural turn (2018-2022),conversational,model,instrumental,Learning to Ask Appropriate Questions in Conversational Recommendation
10.1145/3459637.3482461,2021,Neural turn (2018-2022),dialogue,policy,instrumental,Popcorn: Human-in-the-loop Popularity Debiasing in Conversational Recommender Sy
10.1145/3460231.3473325,2021,Neural turn (2018-2022),interaction,preference,instrumental,"RecSys 2021 tutorial on conversational recommendation: Formulation, methods, and"
10.1145/3460231.3473325,2021,Neural turn (2018-2022),conversational,preference,instrumental,"RecSys 2021 tutorial on conversational recommendation: Formulation, methods, and"
10.1145/3460231.3473325,2021,Neural turn (2018-2022),conversational,preference,instrumental,"RecSys 2021 tutorial on conversational recommendation: Formulation, methods, and"
10.1145/3460231.3473325,2021,Neural turn (2018-2022),conversational,elicitation,instrumental,"RecSys 2021 tutorial on conversational recommendation: Formulation, methods, and"
10.1145/3446427,2021,Neural turn (2018-2022),conversational,attributes,instrumental,Seamlessly Unifying Attributes and Items: Conversational Recommendation for Cold
10.1145/3446427,2021,Neural turn (2018-2022),conversational,model,instrumental,Seamlessly Unifying Attributes and Items: Conversational Recommendation for Cold
10.1145/3446427,2021,Neural turn (2018-2022),conversational,model,instrumental,Seamlessly Unifying Attributes and Items: Conversational Recommendation for Cold
10.1145/3404835.3463241,2021,Neural turn (2018-2022),dialogue,simulator,instrumental,Simulating User Satisfaction for the Evaluation of Task-oriented Dialogue System
10.1145/3404835.3463241,2021,Neural turn (2018-2022),dialogue,simulate,instrumental,Simulating User Satisfaction for the Evaluation of Task-oriented Dialogue System
10.1145/3460231.3478861,2021,Neural turn (2018-2022),conversational,preference,instrumental,Soliciting user preferences in conversational recommender systems via usage-rela
